X,Y,Z
21.301,36.31,208.759
21.301,36.41,208.759
21.301,36.51,208.759
21.301,36.61,208.759
21.301,36.71,208.759
21.405,36.86,209.037
21.405,37.06,209.037
21.405,37.16,209.037
21.405,37.36,209.037
21.405,37.561,209.037
21.405,37.761,209.037
21.301,37.911,208.759
21.301,38.211,208.759
21.301,38.411,208.759
21.405,38.662,209.037
21.405,38.763,209.037
21.51,38.915,209.317
21.51,39.115,209.317
21.51,39.316,209.317
21.51,39.416,209.317
21.405,39.464,209.037
21.966,1.573,205.201
21.966,1.77,205.201
21.966,1.966,205.201
21.866,2.16,204.932
21.866,2.258,204.932
21.866,2.357,204.932
21.866,2.553,204.932
21.866,2.651,204.932
21.866,2.848,204.932
21.866,2.946,204.932
21.966,2.95,205.201
21.966,3.146,205.201
21.966,3.245,205.201
21.966,3.343,205.201
21.966,3.441,205.201
21.966,3.54,205.201
21.966,3.638,205.201
21.966,3.736,205.201
21.966,3.835,205.201
21.966,4.031,205.201
22.068,4.233,205.47
22.068,4.332,205.47
22.068,4.529,205.47
22.068,4.627,205.47
22.068,4.726,205.47
22.068,4.824,205.47
22.068,4.923,205.47
22.068,5.021,205.47
22.068,5.12,205.47
22.068,5.218,205.47
22.068,5.316,205.47
22.068,5.415,205.47
22.068,5.513,205.47
22.068,5.71,205.47
22.068,5.809,205.47
22.068,5.907,205.47
22.068,6.006,205.47
22.068,6.104,205.47
22.169,6.211,205.74
22.169,6.309,205.74
22.169,6.408,205.74
22.169,6.506,205.74
22.169,6.605,205.74
22.169,6.704,205.74
22.169,6.802,205.74
22.169,6.901,205.74
22.169,6.999,205.74
22.169,7.098,205.74
22.169,7.196,205.74
22.169,7.394,205.74
22.169,7.591,205.74
22.27,7.7,206.011
22.27,7.897,206.011
22.27,7.996,206.011
22.27,8.094,206.011
22.27,8.193,206.011
22.27,8.292,206.011
22.27,8.39,206.011
22.27,8.489,206.011
22.27,8.588,206.011
22.27,8.687,206.011
22.27,8.785,206.011
22.27,8.884,206.011
22.27,8.983,206.011
22.27,9.081,206.011
22.27,9.18,206.011
22.27,9.279,206.011
22.27,9.378,206.011
22.372,9.39,206.283
22.372,9.489,206.283
22.27,9.674,206.011
22.372,9.686,206.283
22.27,9.772,206.011
22.27,9.97,206.011
22.27,10.069,206.011
22.27,10.167,206.011
22.27,10.266,206.011
22.372,10.28,206.283
22.372,10.378,206.283
22.372,10.477,206.283
22.372,10.576,206.283
22.372,10.675,206.283
22.372,10.774,206.283
22.372,10.873,206.283
22.372,10.971,206.283
22.372,11.07,206.283
22.474,11.085,206.555
22.474,11.184,206.555
22.474,11.382,206.555
22.474,11.58,206.555
22.474,11.679,206.555
22.474,11.778,206.555
22.474,11.877,206.555
22.474,11.976,206.555
22.474,12.075,206.555
22.474,12.174,206.555
22.474,12.273,206.555
22.474,12.372,206.555
22.474,12.47,206.555
22.474,12.569,206.555
22.474,12.668,206.555
22.474,12.767,206.555
22.474,12.866,206.555
22.474,12.965,206.555
22.474,13.064,206.555
22.474,13.163,206.555
22.474,13.262,206.555
22.474,13.361,206.555
22.474,13.46,206.555
22.474,13.559,206.555
22.474,13.658,206.555
22.474,13.757,206.555
22.474,13.856,206.555
22.474,13.955,206.555
22.474,14.054,206.555
22.474,14.153,206.555
22.474,14.45,206.555
22.577,14.667,206.828
22.577,14.965,206.828
22.577,15.064,206.828
22.577,15.163,206.828
22.577,15.262,206.828
22.577,15.361,206.828
22.577,15.46,206.828
22.577,15.559,206.828
22.577,15.658,206.828
22.577,15.757,206.828
22.577,15.856,206.828
22.679,16.076,207.101
22.679,16.473,207.101
22.679,16.572,207.101
22.679,16.671,207.101
22.679,16.771,207.101
22.679,16.87,207.101
22.679,16.969,207.101
22.679,17.068,207.101
22.679,17.167,207.101
22.679,17.267,207.101
22.679,17.366,207.101
22.679,17.465,207.101
22.679,17.564,207.101
22.679,17.664,207.101
22.679,17.763,207.101
22.679,17.862,207.101
22.679,17.961,207.101
22.679,18.061,207.101
22.679,18.16,207.101
22.679,18.259,207.101
22.782,18.283,207.376
22.782,18.383,207.376
22.782,18.482,207.376
22.782,18.581,207.376
22.782,18.681,207.376
22.782,18.78,207.376
22.782,18.979,207.376
22.782,19.078,207.376
22.782,19.178,207.376
22.782,19.277,207.376
22.782,19.376,207.376
22.782,19.476,207.376
22.782,19.575,207.376
22.782,19.674,207.376
22.782,19.774,207.376
22.782,19.873,207.376
22.782,20.072,207.376
22.782,20.171,207.376
22.782,20.271,207.376
22.782,20.37,207.376
22.782,20.469,207.376
22.679,20.541,207.101
22.782,20.569,207.376
22.679,20.641,207.101
22.679,20.839,207.101
22.679,20.938,207.101
22.782,20.966,207.376
22.782,21.364,207.376
22.782,21.562,207.376
22.782,21.761,207.376
22.782,21.86,207.376
22.885,21.889,207.651
22.885,21.989,207.651
22.885,22.088,207.651
22.885,22.287,207.651
22.885,22.486,207.651
22.885,22.685,207.651
22.885,22.785,207.651
22.885,22.984,207.651
22.989,23.114,207.927
22.989,23.214,207.927
22.989,23.313,207.927
22.989,23.413,207.927
22.989,23.513,207.927
22.989,23.612,207.927
22.989,23.712,207.927
22.989,23.811,207.927
22.989,23.911,207.927
22.989,24.011,207.927
22.989,24.21,207.927
22.989,24.409,207.927
23.093,24.541,208.203
23.093,24.741,208.203
23.093,24.841,208.203
23.093,24.94,208.203
23.093,25.04,208.203
23.093,25.14,208.203
23.093,25.24,208.203
23.093,25.34,208.203
23.093,25.439,208.203
23.093,25.539,208.203
23.093,25.639,208.203
23.093,25.838,208.203
23.093,25.938,208.203
22.782,25.934,207.376
22.989,26.003,207.927
23.093,26.038,208.203
23.093,26.138,208.203
23.197,26.172,208.481
23.197,26.272,208.481
23.197,26.372,208.481
23.197,26.472,208.481
23.197,26.572,208.481
23.197,26.672,208.481
23.197,26.772,208.481
23.197,26.872,208.481
23.197,26.972,208.481
23.197,27.072,208.481
23.197,27.171,208.481
23.197,27.271,208.481
23.197,27.371,208.481
23.197,27.471,208.481
23.197,27.571,208.481
23.197,27.671,208.481
23.197,27.771,208.481
23.197,27.871,208.481
23.197,27.971,208.481
23.301,28.008,208.759
23.301,28.108,208.759
23.301,28.308,208.759
23.301,28.508,208.759
23.301,28.608,208.759
23.301,28.708,208.759
23.301,28.808,208.759
23.197,29.069,208.481
23.197,29.269,208.481
23.301,29.408,208.759
23.301,29.608,208.759
23.301,29.708,208.759
23.301,29.808,208.759
23.301,29.908,208.759
23.301,30.008,208.759
23.301,30.108,208.759
23.301,30.208,208.759
23.301,30.309,208.759
23.301,30.409,208.759
23.301,30.509,208.759
23.301,30.609,208.759
23.301,30.709,208.759
23.301,30.809,208.759
23.301,30.909,208.759
23.301,31.009,208.759
23.301,31.109,208.759
23.301,31.209,208.759
23.405,31.351,209.037
23.405,31.451,209.037
23.405,31.551,209.037
23.405,31.651,209.037
23.405,31.751,209.037
23.405,31.952,209.037
23.405,32.052,209.037
23.405,32.252,209.037
23.405,32.452,209.037
23.301,32.609,208.759
23.405,32.853,209.037
23.405,33.053,209.037
23.405,33.154,209.037
23.405,33.354,209.037
23.405,33.554,209.037
23.405,33.754,209.037
23.405,33.855,209.037
23.405,34.055,209.037
23.51,34.301,209.317
23.51,34.401,209.317
23.51,34.502,209.317
23.51,34.602,209.317
23.51,34.702,209.317
23.51,34.803,209.317
23.51,34.903,209.317
23.51,35.003,209.317
23.51,35.103,209.317
23.51,35.204,209.317
23.51,35.304,209.317
23.51,35.705,209.317
23.615,35.753,209.597
23.615,35.853,209.597
23.615,36.054,209.597
23.615,36.155,209.597
23.615,36.255,209.597
23.615,36.356,209.597
23.615,36.456,209.597
23.615,36.556,209.597
23.615,36.657,209.597
23.615,36.757,209.597
23.615,36.858,209.597
23.615,36.958,209.597
23.615,37.059,209.597
23.615,37.159,209.597
23.615,37.26,209.597
23.615,37.36,209.597
23.615,37.46,209.597
23.615,37.561,209.597
23.615,37.661,209.597
23.615,37.762,209.597
23.615,37.862,209.597
23.615,38.264,209.597
23.721,38.516,209.878
23.721,38.617,209.878
23.721,38.717,209.878
23.721,38.818,209.878
23.721,38.918,209.878
23.721,39.019,209.878
23.721,39.12,209.878
23.721,39.22,209.878
23.721,39.321,209.878
23.721,39.421,209.878
23.721,39.522,209.878
23.565,1.467,204.13
23.565,1.565,204.13
23.565,1.761,204.13
23.665,1.959,204.397
23.665,2.057,204.397
23.665,2.253,204.397
23.665,2.351,204.397
23.665,2.448,204.397
23.665,2.546,204.397
23.665,2.644,204.397
23.665,2.742,204.397
23.665,2.84,204.397
23.665,2.938,204.397
23.665,3.036,204.397
23.665,3.134,204.397
23.665,3.33,204.397
23.665,3.526,204.397
23.665,3.624,204.397
23.665,3.722,204.397
23.765,3.727,204.664
23.765,3.923,204.664
23.765,4.021,204.664
23.765,4.119,204.664
23.765,4.217,204.664
23.765,4.315,204.664
23.765,4.413,204.664
23.765,4.511,204.664
23.765,4.609,204.664
23.765,4.707,204.664
23.765,4.805,204.664
23.866,5.106,204.932
23.866,5.401,204.932
23.866,5.499,204.932
23.866,5.597,204.932
23.866,5.695,204.932
23.866,5.793,204.932
23.866,5.892,204.932
23.866,5.99,204.932
23.866,6.088,204.932
23.866,6.186,204.932
23.866,6.284,204.932
23.866,6.383,204.932
23.866,6.481,204.932
23.866,6.579,204.932
23.866,6.677,204.932
23.866,6.775,204.932
23.866,6.874,204.932
23.866,6.972,204.932
23.866,7.07,204.932
23.966,7.079,205.201
23.966,7.178,205.201
23.966,7.276,205.201
23.966,7.374,205.201
23.966,7.473,205.201
23.966,7.571,205.201
23.966,7.768,205.201
23.966,7.866,205.201
23.966,7.964,205.201
23.966,8.063,205.201
23.966,8.161,205.201
23.966,8.259,205.201
23.966,8.357,205.201
23.966,8.456,205.201
23.966,8.554,205.201
23.966,8.652,205.201
23.966,8.751,205.201
23.966,8.849,205.201
23.966,8.947,205.201
23.966,9.046,205.201
23.966,9.144,205.201
23.966,9.242,205.201
23.966,9.341,205.201
23.966,9.537,205.201
24.068,9.747,205.47
24.068,9.845,205.47
24.068,10.042,205.47
24.068,10.141,205.47
24.068,10.239,205.47
24.068,10.338,205.47
24.068,10.436,205.47
24.068,10.534,205.47
24.068,10.633,205.47
24.068,10.731,205.47
24.068,10.83,205.47
24.068,10.928,205.47
24.068,11.027,205.47
24.068,11.224,205.47
24.068,11.322,205.47
24.068,11.42,205.47
24.068,11.519,205.47
24.068,11.617,205.47
24.169,11.731,205.74
24.169,11.83,205.74
24.169,11.928,205.74
24.169,12.027,205.74
24.169,12.126,205.74
24.169,12.224,205.74
24.169,12.323,205.74
24.169,12.421,205.74
24.169,12.52,205.74
24.169,12.618,205.74
24.169,12.816,205.74
24.27,13.227,206.011
24.27,13.425,206.011
24.27,13.523,206.011
24.27,13.622,206.011
24.27,13.721,206.011
24.27,13.82,206.011
24.27,13.918,206.011
24.27,14.017,206.011
24.27,14.116,206.011
24.27,14.214,206.011
24.27,14.313,206.011
24.27,14.412,206.011
24.27,14.511,206.011
24.27,14.609,206.011
24.27,14.708,206.011
24.27,14.807,206.011
24.27,14.905,206.011
24.27,15.004,206.011
24.27,15.202,206.011
24.372,15.222,206.283
24.372,15.32,206.283
24.372,15.518,206.283
24.372,15.617,206.283
24.372,15.716,206.283
24.372,15.815,206.283
24.372,15.914,206.283
24.372,16.012,206.283
24.372,16.111,206.283
24.372,16.21,206.283
24.372,16.309,206.283
24.372,16.408,206.283
24.372,16.507,206.283
24.372,16.605,206.283
24.372,16.704,206.283
24.372,16.803,206.283
24.372,16.902,206.283
24.372,17.001,206.283
24.372,17.1,206.283
24.372,17.198,206.283
24.372,17.297,206.283
24.372,17.396,206.283
24.372,17.495,206.283
24.372,17.693,206.283
24.372,17.791,206.283
24.372,17.989,206.283
24.474,18.112,206.555
24.474,18.211,206.555
24.474,18.31,206.555
24.474,18.409,206.555
24.474,18.508,206.555
24.474,18.607,206.555
24.474,18.706,206.555
24.474,18.805,206.555
24.474,18.904,206.555
24.474,19.003,206.555
24.474,19.102,206.555
24.474,19.201,206.555
24.474,19.3,206.555
24.474,19.399,206.555
24.474,19.498,206.555
24.474,19.596,206.555
24.474,19.695,206.555
24.474,19.794,206.555
24.474,19.893,206.555
24.474,20.091,206.555
24.577,20.118,206.828
24.577,20.514,206.828
24.577,20.812,206.828
24.577,21.109,206.828
24.474,21.18,206.555
24.577,21.307,206.828
24.577,21.406,206.828
24.577,21.505,206.828
24.577,21.604,206.828
24.577,21.704,206.828
24.577,21.803,206.828
24.577,21.902,206.828
24.577,22.001,206.828
24.577,22.1,206.828
24.577,22.199,206.828
24.577,22.298,206.828
24.577,22.397,206.828
24.577,22.595,206.828
24.679,22.725,207.101
24.679,22.923,207.101
24.679,23.022,207.101
24.679,23.122,207.101
24.679,23.221,207.101
24.679,23.32,207.101
24.679,23.419,207.101
24.679,23.518,207.101
24.679,23.618,207.101
24.679,23.717,207.101
24.679,23.816,207.101
24.782,23.848,207.376
24.782,23.947,207.376
24.782,24.046,207.376
24.782,24.146,207.376
24.782,24.245,207.376
24.782,24.345,207.376
24.782,24.543,207.376
24.782,24.643,207.376
24.782,24.742,207.376
24.782,24.841,207.376
24.782,24.941,207.376
24.782,25.04,207.376
24.782,25.139,207.376
24.782,25.239,207.376
24.782,25.338,207.376
24.782,25.438,207.376
24.885,25.571,207.651
24.885,25.67,207.651
24.885,25.969,207.651
24.885,26.068,207.651
24.885,26.267,207.651
24.885,26.367,207.651
24.885,26.466,207.651
24.885,26.566,207.651
24.885,26.665,207.651
24.885,26.765,207.651
24.885,26.864,207.651
24.885,26.964,207.651
24.885,27.063,207.651
24.885,27.461,207.651
24.989,27.498,207.927
24.989,27.697,207.927
24.989,27.797,207.927
24.989,27.896,207.927
24.989,27.996,207.927
24.989,28.096,207.927
24.989,28.195,207.927
24.989,28.295,207.927
24.989,28.394,207.927
24.989,28.494,207.927
24.989,28.594,207.927
24.989,28.693,207.927
24.989,28.893,207.927
24.989,29.092,207.927
24.989,29.191,207.927
24.885,29.252,207.651
24.989,29.291,207.927
24.885,29.451,207.651
24.989,29.49,207.927
24.989,29.69,207.927
24.989,29.889,207.927
24.989,29.988,207.927
24.989,30.088,207.927
24.989,30.487,207.927
24.989,30.586,207.927
25.093,30.727,208.203
25.093,30.826,208.203
25.093,30.926,208.203
25.093,31.126,208.203
25.093,31.226,208.203
25.093,31.325,208.203
25.093,31.425,208.203
25.093,31.525,208.203
25.093,31.625,208.203
25.093,31.724,208.203
25.093,31.824,208.203
25.093,31.924,208.203
25.093,32.024,208.203
25.093,32.223,208.203
25.093,32.323,208.203
25.093,32.423,208.203
25.197,32.566,208.481
25.197,32.666,208.481
25.197,32.766,208.481
25.197,32.865,208.481
25.197,32.965,208.481
25.197,33.065,208.481
25.197,33.165,208.481
25.197,33.265,208.481
25.197,33.365,208.481
25.197,33.465,208.481
25.197,33.565,208.481
25.197,33.665,208.481
24.989,33.675,207.927
25.093,33.72,208.203
25.197,33.764,208.481
25.197,33.864,208.481
25.197,33.964,208.481
25.197,34.064,208.481
25.197,34.164,208.481
25.197,34.264,208.481
25.197,34.364,208.481
25.197,34.464,208.481
25.197,34.564,208.481
25.197,34.664,208.481
25.197,34.763,208.481
25.197,34.863,208.481
25.197,34.963,208.481
25.197,35.063,208.481
25.197,35.263,208.481
25.197,35.363,208.481
25.197,35.463,208.481
25.301,35.61,208.759
25.301,35.71,208.759
25.301,36.01,208.759
25.301,36.11,208.759
25.301,36.21,208.759
25.301,36.31,208.759
25.301,36.41,208.759
25.301,36.51,208.759
25.301,36.61,208.759
25.301,36.71,208.759
25.301,36.81,208.759
25.301,36.91,208.759
25.301,37.01,208.759
25.301,37.11,208.759
25.301,37.21,208.759
25.301,37.31,208.759
25.301,37.411,208.759
25.301,37.511,208.759
25.301,37.611,208.759
25.301,37.711,208.759
25.301,37.811,208.759
25.301,37.911,208.759
25.301,38.011,208.759
25.301,38.111,208.759
25.301,38.211,208.759
25.301,38.311,208.759
25.301,38.511,208.759
25.301,38.611,208.759
25.301,38.711,208.759
25.301,38.911,208.759
25.301,39.111,208.759
25.405,39.163,209.037
25.405,39.263,209.037
25.405,39.464,209.037
25.565,1.565,204.13
25.565,1.761,204.13
25.565,1.956,204.13
25.665,2.057,204.397
25.665,2.155,204.397
25.665,2.351,204.397
25.665,2.448,204.397
25.665,2.546,204.397
25.665,2.644,204.397
25.665,2.742,204.397
25.665,2.84,204.397
25.665,2.938,204.397
25.665,3.036,204.397
25.665,3.134,204.397
25.665,3.232,204.397
25.665,3.33,204.397
25.665,3.428,204.397
25.665,3.526,204.397
25.665,3.624,204.397
25.665,3.722,204.397
25.665,3.82,204.397
25.765,3.923,204.664
25.765,4.119,204.664
25.765,4.217,204.664
25.765,4.413,204.664
25.765,4.609,204.664
25.765,4.707,204.664
25.765,4.805,204.664
25.765,4.903,204.664
25.765,5.001,204.664
25.765,5.099,204.664
25.765,5.198,204.664
25.765,5.296,204.664
25.765,5.394,204.664
25.765,5.59,204.664
25.765,5.688,204.664
25.765,5.786,204.664
25.866,5.793,204.932
25.866,5.892,204.932
25.866,6.088,204.932
25.866,6.383,204.932
25.966,6.391,205.201
25.966,6.588,205.201
25.966,6.686,205.201
25.866,6.775,204.932
25.966,6.784,205.201
25.866,6.972,204.932
25.866,7.07,204.932
25.866,7.168,204.932
25.966,7.374,205.201
25.966,7.571,205.201
25.966,7.768,205.201
25.966,7.866,205.201
25.966,7.964,205.201
25.966,8.063,205.201
25.966,8.161,205.201
25.966,8.259,205.201
25.966,8.357,205.201
25.966,8.456,205.201
25.966,8.554,205.201
25.966,8.652,205.201
25.966,8.751,205.201
25.966,8.849,205.201
25.966,8.947,205.201
25.966,9.046,205.201
25.966,9.144,205.201
25.966,9.242,205.201
25.966,9.341,205.201
25.966,9.439,205.201
25.966,9.636,205.201
26.068,9.747,205.47
26.068,9.944,205.47
26.068,10.042,205.47
26.068,10.141,205.47
26.068,10.239,205.47
26.068,10.633,205.47
26.169,10.647,205.74
26.169,10.844,205.74
26.169,10.943,205.74
26.169,11.041,205.74
26.169,11.14,205.74
26.169,11.238,205.74
26.169,11.337,205.74
26.169,11.435,205.74
26.169,11.534,205.74
26.169,11.633,205.74
26.169,11.731,205.74
26.169,11.83,205.74
26.169,11.928,205.74
26.169,12.027,205.74
26.169,12.126,205.74
26.169,12.224,205.74
26.169,12.323,205.74
26.169,12.421,205.74
26.169,12.52,205.74
26.169,12.618,205.74
26.169,12.816,205.74
26.169,12.914,205.74
26.27,13.129,206.011
26.27,13.326,206.011
26.27,13.425,206.011
26.27,13.523,206.011
26.27,13.622,206.011
26.27,13.721,206.011
26.27,13.918,206.011
26.169,13.999,205.74
26.169,14.097,205.74
26.169,14.196,205.74
26.27,14.313,206.011
26.27,14.511,206.011
26.27,14.609,206.011
26.27,14.807,206.011
26.27,14.905,206.011
26.27,15.004,206.011
26.27,15.103,206.011
26.27,15.202,206.011
26.27,15.3,206.011
26.27,15.399,206.011
26.27,15.498,206.011
26.27,15.596,206.011
26.27,15.695,206.011
26.27,15.794,206.011
26.27,15.893,206.011
26.27,15.991,206.011
26.27,16.09,206.011
26.27,16.189,206.011
26.27,16.287,206.011
26.27,16.386,206.011
26.27,16.485,206.011
26.27,16.584,206.011
26.27,16.682,206.011
26.372,16.803,206.283
26.372,16.902,206.283
26.372,17.001,206.283
26.372,17.198,206.283
26.372,17.297,206.283
26.372,17.396,206.283
26.372,17.495,206.283
26.372,17.693,206.283
26.372,17.791,206.283
26.372,17.989,206.283
26.474,18.112,206.555
26.474,18.211,206.555
26.474,18.31,206.555
26.474,18.409,206.555
26.474,18.508,206.555
26.474,18.607,206.555
26.474,18.706,206.555
26.474,18.805,206.555
26.474,18.904,206.555
26.474,19.003,206.555
26.474,19.102,206.555
26.474,19.201,206.555
26.474,19.3,206.555
26.474,19.399,206.555
26.474,19.498,206.555
26.474,19.596,206.555
26.474,19.695,206.555
26.474,19.794,206.555
26.474,19.893,206.555
